customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Contas_Diarias
8780-IHCRN,False,male,0,yes,yes,63,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),24.65,1574.5,0.82
8780-IXSTS,True,female,0,no,no,6,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,90.1,521.3,3.0
8780-RSYYU,False,female,0,no,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),19.2,532.1,0.64
8780-YRMTT,False,female,0,no,no,66,no,no phone service,dsl,yes,yes,yes,yes,no,no,two year,yes,mailed check,47.4,3177.25,1.58
8782-LKFPK,False,male,0,no,no,44,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,mailed check,90.4,4063,3.01
8782-NUUOL,False,male,0,no,no,60,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,no,mailed check,79.0,4801.1,2.63
8784-CGILN,True,female,0,no,no,18,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,bank transfer (automatic),99.85,1776.95,3.33
8785-CJSHH,False,female,0,yes,no,60,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,99.8,5985.75,3.33
8785-EPNCG,True,male,0,no,no,11,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),23.15,245.2,0.77
8788-DOXSU,False,male,0,no,no,59,yes,no,dsl,no,no,yes,no,no,yes,one year,yes,bank transfer (automatic),61.35,3645.5,2.04
8791-GFXLZ,False,male,0,no,no,12,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),49.05,593.05,1.64
8792-AOROI,False,female,0,yes,no,8,yes,no,dsl,yes,no,no,yes,no,yes,two year,no,mailed check,65.5,564.35,2.18
8793-IZZRV,,male,0,no,no,4,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic check,44.55,174.3,1.48
8799-OXZMD,False,female,0,no,no,28,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,29.75,790.7,0.99
8800-JOOCF,False,female,0,no,yes,12,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.05,966.55,2.8
8800-ZKRFW,False,female,0,yes,yes,30,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,107.5,3242.5,3.58
8802-UNOJF,True,male,1,no,no,12,yes,no,fiber optic,no,yes,yes,yes,no,no,month-to-month,yes,mailed check,83.8,1029.75,2.79
8805-JNRAZ,False,female,0,no,no,2,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,49.2,103.7,1.64
8806-EAGWC,True,male,0,no,no,3,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,55.15,159.15,1.84
8807-ARQET,False,female,0,no,no,41,no,no phone service,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic check,40.35,1677.85,1.34
8807-OPMBM,False,female,0,yes,yes,55,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.65,1388,0.86
8808-ELEHO,True,male,1,no,no,8,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,81.25,585.95,2.71
8809-RIHDD,True,male,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,electronic check,103.4,7372.65,3.45
8809-XKHMD,False,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),100.55,7325.1,3.35
8812-ZRHFP,False,female,0,yes,yes,30,yes,no,fiber optic,no,no,yes,no,no,yes,one year,no,electronic check,86.45,2538.05,2.88
8815-LMFLX,False,male,0,yes,yes,25,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),25.4,546.85,0.85
8816-VXNZD,True,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.1,75.1,2.5
8818-DOPVL,False,female,1,no,no,46,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.45,4863.85,3.48
8818-XYFCQ,True,male,0,yes,yes,32,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,credit card (automatic),99.55,3204.65,3.32
8819-IMISP,False,male,0,no,no,31,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,80.45,2429.1,2.68
8819-WFGGJ,False,male,0,yes,no,68,no,no phone service,dsl,yes,no,yes,no,yes,yes,two year,yes,bank transfer (automatic),54.1,3794.5,1.8
8819-ZBYNA,False,female,0,yes,no,58,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,credit card (automatic),109.1,6393.65,3.64
8821-KVZKQ,False,female,0,yes,yes,70,no,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),58.4,4113.15,1.95
8821-XNHVZ,True,female,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,mailed check,80.05,80.05,2.67
8822-KNBHV,False,female,0,no,no,48,yes,yes,dsl,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),83.45,3887.85,2.78
8823-RLPWL,False,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),110.65,8065.65,3.69
8824-RWFXJ,True,male,0,yes,yes,3,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed check,56.15,168.15,1.87
8835-VSDSE,True,female,0,yes,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.7,141.45,2.36
8837-VVWLQ,True,female,0,no,no,8,yes,no,fiber optic,yes,no,no,no,yes,no,month-to-month,no,electronic check,84.95,668.4,2.83
8838-GPHZP,False,female,0,no,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,20.6,1298.7,0.69
8840-DQLGN,True,female,1,yes,no,35,yes,yes,fiber optic,yes,yes,no,yes,yes,no,month-to-month,yes,bank transfer (automatic),100.5,3653.35,3.35
8844-TONUD,True,male,0,yes,yes,13,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,mailed check,96.65,1162.85,3.22
8845-LWKGE,False,female,0,yes,yes,30,yes,no,dsl,no,no,yes,yes,yes,no,one year,yes,electronic check,64.5,1985.15,2.15
8847-GEOOQ,False,male,0,yes,no,60,no,no phone service,dsl,no,yes,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),60.2,3582.4,2.01
8849-AYPTR,False,male,0,yes,no,33,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,91.25,2964.05,3.04
8849-GYOKR,True,female,0,yes,no,54,yes,yes,fiber optic,yes,yes,no,no,yes,yes,one year,no,bank transfer (automatic),106.55,5763.3,3.55
8849-PRIQJ,False,female,0,yes,yes,67,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,109.4,7281.6,3.65
8851-RAGOV,False,female,0,yes,no,25,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,yes,mailed check,71.05,1837.7,2.37
8853-TZDGH,False,female,0,no,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),111.6,8012.75,3.72
8854-CCVSQ,True,male,0,no,no,18,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,80.65,1451.9,2.69
8857-CUPFQ,False,male,0,yes,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.25,1237.65,0.64
8859-AXJZP,False,male,0,yes,yes,39,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,23.8,903.8,0.79
8859-DZTGQ,False,male,0,no,no,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.35,689.75,0.68
8859-YSTWS,False,male,0,no,no,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.95,1004.5,0.66
8861-HGGKB,True,female,0,no,no,10,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,86.45,830.85,2.88
8865-TNMNX,False,male,0,yes,yes,10,yes,no,dsl,no,yes,no,no,no,no,one year,no,mailed check,49.55,475.7,1.65
8868-GAGIO,False,male,0,yes,no,45,yes,yes,fiber optic,yes,no,yes,no,no,no,month-to-month,yes,mailed check,84.55,3713.95,2.82
8868-WOZGU,True,male,0,no,no,28,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.7,2979.5,3.52
8869-LIHMK,False,female,0,no,no,64,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),115.1,7334.05,3.84
8869-TORSS,True,female,0,no,no,48,yes,no,dsl,yes,no,yes,yes,no,no,one year,yes,credit card (automatic),60.35,2896.4,2.01
8871-JLMHM,False,female,0,yes,no,68,yes,yes,fiber optic,no,yes,yes,yes,no,no,two year,no,credit card (automatic),90.2,6297.65,3.01
8873-GLDMH,False,female,0,no,no,6,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,73.85,401.3,2.46
8873-TMKGR,False,male,0,no,no,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.1,529.5,0.64
8874-EJNSR,False,male,0,yes,yes,39,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.2,987.95,0.84
8875-AKBYH,False,male,1,no,no,20,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.35,1745.2,2.81
8878-HMWBV,True,male,0,no,no,3,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,49.15,169.05,1.64
8878-RYUKI,False,female,0,no,no,52,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic check,59.45,3043.7,1.98
8879-XUAHX,False,male,0,yes,no,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,116.25,8564.75,3.88
8879-ZKJOF,False,female,0,no,no,41,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),79.85,3320.75,2.66
8882-TLVRW,False,male,0,yes,yes,69,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,39.1,2779.5,1.3
8883-ANODQ,False,female,0,yes,yes,68,yes,yes,fiber optic,no,yes,yes,no,no,no,two year,yes,credit card (automatic),84.4,5746.75,2.81
8883-GRDWQ,False,male,1,no,no,20,yes,no,dsl,yes,no,no,yes,no,no,one year,no,mailed check,54.0,1055.9,1.8
8884-ADFVN,True,male,1,yes,no,7,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.95,700.85,3.4
8884-FEEWR,False,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.6,754,0.69
8884-MRNSU,False,male,0,yes,yes,17,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.9,329.75,0.66
8885-QSQBX,False,female,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),49.55,49.55,1.65
8887-IPQNC,False,female,0,yes,no,7,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.25,313.45,1.48
8894-JVDCV,False,female,0,no,no,62,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),115.05,7133.45,3.84
8896-BQTTI,False,male,0,no,no,1,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,25.0,25,0.83
8896-RAZCR,False,female,0,no,yes,44,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.9,868.1,0.66
8898-KASCD,False,male,0,no,no,39,no,no phone service,dsl,no,no,yes,yes,no,no,one year,no,mailed check,35.55,1309.15,1.18
8901-HJXTF,True,female,0,yes,yes,12,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,29.2,309.1,0.97
8901-UPRHR,False,female,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),109.2,7711.45,3.64
8902-ZEOVF,False,male,0,yes,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.05,951.55,0.67
8903-WMRNW,False,female,0,yes,no,15,yes,no,fiber optic,yes,no,yes,no,yes,yes,month-to-month,no,electronic check,101.75,1669.4,3.39
8903-XEBGX,False,male,0,no,yes,2,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,55.3,108.65,1.84
8904-OPDCK,False,male,1,yes,no,54,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),24.95,1364.75,0.83
8905-IAZPF,False,female,0,yes,no,69,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,credit card (automatic),95.65,6744.2,3.19
8908-NMQTX,False,male,0,no,no,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),65.6,4566.5,2.19
8908-SLFCJ,False,female,0,no,no,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),20.85,435.25,0.7
8909-BOLNL,False,male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,21.2,52.05,0.71
8910-ICHIU,False,female,0,no,no,46,yes,no,fiber optic,yes,yes,yes,no,yes,no,one year,yes,credit card (automatic),95.65,4664.2,3.19
8910-LEDAG,False,male,1,yes,no,34,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),71.55,2427.35,2.38
8914-RBTSB,True,male,0,yes,no,31,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,no,electronic check,93.8,3019.5,3.13
8915-NNTRC,False,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,yes,credit card (automatic),107.7,7919.8,3.59
8917-FAEMR,False,female,0,no,no,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.85,784.25,0.66
8917-SZTTJ,False,male,0,yes,yes,60,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.65,1161.75,0.65
8919-FYFQZ,True,male,1,yes,no,44,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,30.35,1359.7,1.01
8920-NAVAY,False,male,1,no,no,62,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),110.75,7053.35,3.69
8920-VTVET,,female,0,no,no,68,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.05,1386.9,0.67
8922-LIEGH,True,female,1,no,no,25,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.7,2187.55,2.99
8922-NPKBJ,False,male,0,yes,yes,42,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.35,867.3,0.64
8929-KSWIH,False,male,0,no,no,25,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),99.3,2513.5,3.31
8930-XOTDP,False,female,0,yes,yes,18,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,mailed check,55.95,1082.8,1.86
8931-GJJIQ,True,female,0,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,83.3,803.3,2.78
8932-CZHRQ,False,male,0,no,no,68,yes,yes,dsl,yes,yes,yes,no,no,yes,one year,no,credit card (automatic),76.75,5233.25,2.56
8933-FSHGW,,female,1,yes,no,25,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.3,1813.1,2.31
8937-FVBIE,,male,0,yes,no,67,yes,no,fiber optic,yes,yes,no,no,no,yes,one year,yes,credit card (automatic),90.6,6056.15,3.02
8937-RDTHP,True,male,0,no,no,1,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,mailed check,84.6,84.6,2.82
8938-UMKPI,True,female,0,no,no,47,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.4,5127.95,3.55
8939-ORHIW,,male,0,yes,yes,34,no,no phone service,dsl,no,no,yes,yes,yes,no,month-to-month,yes,electronic check,44.85,1442.6,1.5
8942-DBMHZ,False,male,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.45,255.35,0.68
8943-URTMR,True,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,mailed check,79.65,152.7,2.66
8944-AILEF,False,male,0,yes,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),19.45,340.85,0.65
8945-GRKHX,True,female,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,78.65,78.65,2.62
8945-MUQUF,True,male,0,no,no,51,yes,yes,fiber optic,yes,yes,no,no,yes,no,one year,yes,electronic check,94.8,4837.6,3.16
8946-BFWSG,False,male,0,yes,yes,63,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.25,1573.05,0.84
8947-YRTDV,False,male,0,yes,yes,32,yes,no,fiber optic,yes,yes,yes,no,no,yes,one year,no,mailed check,94.8,3131.55,3.16
8949-JTMAY,True,female,0,no,no,29,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),98.6,2933.2,3.29
8950-MTZNV,False,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,44.95,44.95,1.5
8952-WCVCD,False,female,0,yes,no,41,yes,no,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),104.45,4162.05,3.48
8954-HKVWG,,female,0,yes,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.6,80.55,1.49
8957-THMOA,False,female,0,no,yes,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.15,970.85,0.67
8958-JPTRR,False,female,0,yes,no,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,24.3,1261.7,0.81
8961-QDZZJ,False,female,0,yes,yes,57,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,electronic check,95.0,5535.8,3.17
8963-JLGJT,False,male,0,no,yes,3,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed check,55.9,157.55,1.86
8963-MQVYN,False,female,0,no,yes,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.55,469.85,0.68
8966-KZXXA,False,male,0,yes,yes,36,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.1,930.95,0.84
8966-OIQHG,False,female,0,yes,yes,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.75,452.35,0.69
8966-SNIZF,False,female,0,yes,no,70,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.45,1303.5,0.65
8967-SZQAS,False,female,0,no,no,14,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,50.45,765.45,1.68
8969-PRHFK,False,male,0,no,no,18,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.65,411.25,0.65
8970-ANWXO,False,female,0,no,no,23,yes,yes,dsl,no,no,no,yes,yes,yes,one year,yes,mailed check,73.75,1756.6,2.46
8972-HJWNV,True,female,1,yes,no,7,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.55,646.85,2.82
8974-OVACP,False,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.15,20.15,0.67
8975-SKGRX,False,male,0,yes,no,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.1,8310.55,3.87
8976-OQHGT,True,female,0,yes,yes,4,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,no,mailed check,56.5,235.1,1.88
8977-NIXDF,,male,0,yes,yes,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,197.4,0.65
8979-CAMGB,False,male,1,no,no,64,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,no,electronic check,102.1,6688.1,3.4
8980-WQFWL,False,female,0,no,no,35,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic check,62.1,2096.1,2.07
8981-FJGLA,False,male,0,no,yes,11,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,78.0,851.8,2.6
8982-NHAVY,False,male,0,no,no,27,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),100.5,2673.45,3.35
8984-EYLLL,False,male,0,yes,no,64,yes,yes,fiber optic,no,yes,no,yes,yes,yes,two year,yes,electronic check,105.25,6823.4,3.51
8984-HPEMB,False,female,0,no,no,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,118.65,8477.6,3.96
8985-OOPOS,False,female,0,no,no,1,yes,no,dsl,no,no,yes,yes,yes,yes,one year,no,credit card (automatic),74.1,74.1,2.47
8988-ECPJR,True,female,1,yes,yes,34,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,79.6,2718.3,2.65
8990-YOZLV,False,female,0,no,no,69,yes,yes,dsl,yes,yes,no,yes,no,no,two year,yes,mailed check,66.9,4577.9,2.23
8990-ZXLSU,False,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.05,651.5,2.3
8992-CEUEN,False,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,18.85,18.85,0.63
8992-JQYUN,True,male,0,yes,no,1,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,50.35,50.35,1.68
8992-OBVDG,False,male,0,no,no,21,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,no,mailed check,61.65,1393.6,2.06
8992-VONJD,False,female,0,no,yes,13,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,electronic check,56.0,764.55,1.87
8993-IZEUX,False,male,0,no,no,7,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),69.15,488.65,2.31
8993-PHFWD,True,female,0,no,no,3,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.25,58.9,0.84
8996-ZROXE,False,male,1,no,no,57,yes,no,dsl,no,no,yes,yes,no,no,one year,yes,electronic check,53.5,3035.8,1.78
8999-BOHSE,True,female,1,no,no,11,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,bank transfer (automatic),89.7,1047.7,2.99
8999-EXMNO,False,female,0,yes,yes,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.15,387.7,0.67
8999-XXGNS,False,female,1,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),105.75,7629.85,3.52
8999-YPYBV,False,male,0,yes,yes,45,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,mailed check,84.35,3858.05,2.81
9000-PLFUZ,False,female,1,yes,no,60,no,no phone service,dsl,no,yes,no,no,yes,yes,two year,yes,credit card (automatic),49.45,2907.55,1.65
9003-CPATH,False,male,0,no,no,42,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,79.9,3313.4,2.66
9013-AQORL,False,female,0,no,yes,48,no,no phone service,dsl,no,yes,yes,no,no,yes,month-to-month,no,credit card (automatic),45.55,2108.35,1.52
9018-PCIOK,False,female,0,no,no,55,yes,no,dsl,no,yes,yes,no,no,yes,two year,yes,mailed check,64.75,3617.1,2.16
9019-QVLZD,True,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,79.55,79.55,2.65
9025-AOMKI,True,female,0,no,no,6,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),93.55,536.4,3.12
9025-ZRPVR,True,male,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,18.95,185.6,0.63
9026-LHEVG,False,female,0,no,no,9,no,no phone service,dsl,no,yes,no,no,no,yes,month-to-month,no,electronic check,40.75,359.4,1.36
9026-RNUJS,True,male,1,no,no,5,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,50.35,237.25,1.68
9027-TMATR,False,female,0,yes,no,43,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,electronic check,78.8,3460.3,2.63
9027-YFHQJ,False,male,0,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),25.05,152.95,0.84
9028-LIHRP,False,male,0,yes,yes,71,yes,no,fiber optic,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),100.2,7209,3.34
9029-FEGVJ,False,female,1,yes,no,32,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,mailed check,79.3,2570,2.64
9030-QGZNL,False,female,0,no,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.85,161.65,0.7
9031-ZVQPT,False,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,108.2,7840.6,3.61
9033-EOXWV,True,female,0,no,no,12,yes,yes,dsl,no,no,no,yes,yes,yes,one year,no,mailed check,74.05,872.65,2.47
9036-CSKBW,False,female,0,no,no,51,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,no,bank transfer (automatic),107.45,5680.9,3.58
9039-RBEEE,True,male,0,no,no,39,no,no phone service,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,credit card (automatic),48.95,1880.85,1.63
9039-ZVJDC,False,male,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.1,53.05,0.64
9040-KZVWO,False,male,0,no,no,26,yes,no,fiber optic,no,yes,no,no,no,no,one year,no,bank transfer (automatic),75.5,2018.1,2.52
9046-DQMTP,False,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.75,739.9,0.69
9046-JBFWA,False,male,0,no,yes,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.15,537.35,0.64
